SERVICE,TIME,REQ,CLEAR,START,END,A/D,FREQ,AC,SEAT,TERM,WKY,TY,REC,O/D,L/N,TROUND,T/R,LAST
NUMBER,,TIME,CODE,DATE,DATE,,,,,,,OP,TYP,,,SERV NO,DAYS,EDIT
DX 952  ,2000,2000,OK ,15-Apr-18,15-Apr-18,A,......7,320,0,1I ,1,P,SO,CPH,CPH,DX 3592 ,0,09-Apr-18
AP 955 P,715,715,OK ,13-Jul-18,13-Jul-18,A,....5..,734,0,1I ,1,P,SO,CAG,CAG,AP 8861 ,0,20-Apr-18
LH 962  ,1100,1100,OK ,25-Mar-18,24-Oct-18,A,1.3...7,321,195,1I ,1,J,SO,FRA,FRA,LH 963  ,0,18-Apr-18
LH 962  ,1100,1100,OK ,27-Mar-18,26-Oct-18,A,.2.45..,321,195,1I ,1,J,SO,FRA,FRA,LH 963  ,0,13-Dec-17
LH 962  ,1100,1100,OK ,31-Mar-18,14-Apr-18,A,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 963  ,0,18-Apr-18
LH 962  ,1100,1100,OK ,21-Apr-18,21-Apr-18,A,.....6.,320,159,1I ,1,J,SO,FRA,FRA,LH 963  ,0,18-Apr-18
LH 962  ,1100,1100,OK ,28-Apr-18,27-Oct-18,A,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 963  ,0,18-Apr-18
EZE962 P,2110,2110,OK ,31-Mar-18,31-Mar-18,A,.....6.,S20,0,1D ,1,P,SO,EMA,EMA,        ,0,28-Mar-18
LH 963  ,1145,1145,OK ,25-Mar-18,24-Oct-18,D,1.3...7,321,195,1I ,1,J,SO,FRA,FRA,LH 962  ,0,18-Apr-18
LH 963  ,1145,1145,OK ,27-Mar-18,26-Oct-18,D,.2.45..,321,195,1I ,1,J,SO,FRA,FRA,LH 962  ,0,13-Dec-17
LH 963  ,1145,1145,OK ,31-Mar-18,14-Apr-18,D,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 962  ,0,18-Apr-18
LH 963  ,1145,1145,OK ,21-Apr-18,21-Apr-18,D,.....6.,320,159,1I ,1,J,SO,FRA,FRA,LH 962  ,0,18-Apr-18
LH 963  ,1145,1145,OK ,28-Apr-18,27-Oct-18,D,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 962  ,0,18-Apr-18
LH 964  ,1625,1625,OK ,25-Mar-18,25-Mar-18,A,......7,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,29-Jan-18
LH 964  ,1625,1625,OK ,26-Mar-18,02-Apr-18,A,1......,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,02-Apr-18
LH 964  ,1625,1625,OK ,27-Mar-18,28-Mar-18,A,.23....,319,131,1I ,1,J,SO,FRA,FRA,LH 965  ,0,26-Mar-18
LH 964  ,1625,1625,OK ,29-Mar-18,30-Mar-18,A,...45..,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,26-Mar-18
LH 964  ,1625,1625,OK ,31-Mar-18,31-Mar-18,A,.....6.,320,159,1I ,1,J,SO,FRA,FRA,LH 965  ,0,30-Mar-18
LH 964  ,1625,1625,OK ,03-Apr-18,04-Apr-18,A,.23....,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,05-Apr-18
LH 964  ,1625,1625,OK ,05-Apr-18,05-Apr-18,A,...4...,319,131,1I ,1,J,SO,FRA,FRA,LH 965  ,0,26-Mar-18
LH 964  ,1625,1625,OK ,06-Apr-18,06-Apr-18,A,....5..,320,159,1I ,1,J,SO,FRA,FRA,LH 965  ,0,05-Apr-18
LH 964  ,1625,1625,OK ,07-Apr-18,07-Apr-18,A,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,02-Apr-18
LH 964  ,1625,1625,OK ,08-Apr-18,21-Oct-18,A,......7,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,29-Jan-18
LH 964  ,1625,1625,OK ,09-Apr-18,09-Apr-18,A,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,02-Apr-18
LH 964  ,1625,1625,OK ,10-Apr-18,10-Apr-18,A,.2.....,320,159,1I ,1,J,SO,FRA,FRA,LH 965  ,0,02-Apr-18
LH 964  ,1625,1625,OK ,11-Apr-18,11-Apr-18,A,..3....,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-Apr-18
LH 964  ,1625,1625,OK ,12-Apr-18,14-Apr-18,A,...4.6.,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,02-Apr-18
LH 964  ,1625,1625,OK ,13-Apr-18,26-Oct-18,A,....5..,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-Apr-18
LH 964  ,1625,1625,OK ,16-Apr-18,16-Apr-18,A,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-Apr-18
LH 964  ,1625,1625,OK ,17-Apr-18,17-Apr-18,A,.2.....,319,131,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-Apr-18
LH 964  ,1625,1625,OK ,18-Apr-18,18-Apr-18,A,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-Apr-18
LH 964  ,1625,1625,OK ,19-Apr-18,21-Apr-18,A,...4.6.,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-Apr-18
LH 964  ,1625,1625,OK ,23-Apr-18,23-Apr-18,A,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,16-Apr-18
LH 964  ,1625,1625,OK ,24-Apr-18,24-Apr-18,A,.2.....,319,131,1I ,1,J,SO,FRA,FRA,LH 965  ,0,16-Apr-18
LH 964  ,1625,1625,OK ,25-Apr-18,25-Apr-18,A,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,16-Apr-18
LH 964  ,1625,1625,OK ,26-Apr-18,28-Apr-18,A,...4.6.,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,23-Apr-18
LH 964  ,1625,1625,OK ,30-Apr-18,30-Apr-18,A,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,23-Apr-18
LH 964  ,1625,1625,OK ,01-May-18,01-May-18,A,.2.....,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,30-Apr-18
LH 964  ,1625,1625,OK ,02-May-18,02-May-18,A,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,23-Apr-18
LH 964  ,1625,1625,OK ,03-May-18,05-May-18,A,...4.6.,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,23-Apr-18
LH 964  ,1625,1625,OK ,07-May-18,22-Oct-18,A,1......,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,23-Apr-18
LH 964  ,1625,1625,OK ,08-May-18,08-May-18,A,.2.....,320,159,1I ,1,J,SO,FRA,FRA,LH 965  ,0,30-Apr-18
LH 964  ,1625,1625,OK ,09-May-18,09-May-18,A,..3....,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-May-18
LH 964  ,1625,1625,OK ,10-May-18,17-May-18,A,...4...,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,21-May-18
LH 964  ,1625,1625,OK ,12-May-18,27-Oct-18,A,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,21-May-18
LH 964  ,1625,1625,OK ,15-May-18,15-May-18,A,.2.....,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-May-18
LH 964  ,1625,1625,OK ,16-May-18,16-May-18,A,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-May-18
LH 964  ,1625,1625,OK ,22-May-18,23-Oct-18,A,.2.....,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-May-18
LH 964  ,1625,1625,OK ,23-May-18,24-Oct-18,A,..3....,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,09-May-18
LH 964  ,1625,1625,OK ,24-May-18,24-May-18,A,...4...,320,159,1I ,1,J,SO,FRA,FRA,LH 965  ,0,21-May-18
LH 964  ,1625,1625,OK ,31-May-18,25-Oct-18,A,...4...,321,195,1I ,1,J,SO,FRA,FRA,LH 965  ,0,21-May-18
LH 965  ,1710,1710,OK ,25-Mar-18,25-Mar-18,D,......7,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,29-Jan-18
LH 965  ,1710,1710,OK ,26-Mar-18,02-Apr-18,D,1......,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,02-Apr-18
LH 965  ,1710,1710,OK ,27-Mar-18,28-Mar-18,D,.23....,319,131,1I ,1,J,SO,FRA,FRA,LH 964  ,0,26-Mar-18
LH 965  ,1710,1710,OK ,29-Mar-18,30-Mar-18,D,...45..,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,26-Mar-18
LH 965  ,1710,1710,OK ,31-Mar-18,31-Mar-18,D,.....6.,320,159,1I ,1,J,SO,FRA,FRA,LH 964  ,0,30-Mar-18
LH 965  ,1710,1710,OK ,03-Apr-18,04-Apr-18,D,.23....,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,05-Apr-18
LH 965  ,1710,1710,OK ,05-Apr-18,05-Apr-18,D,...4...,319,131,1I ,1,J,SO,FRA,FRA,LH 964  ,0,26-Mar-18
LH 965  ,1710,1710,OK ,06-Apr-18,06-Apr-18,D,....5..,320,159,1I ,1,J,SO,FRA,FRA,LH 964  ,0,05-Apr-18
LH 965  ,1710,1710,OK ,07-Apr-18,07-Apr-18,D,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,02-Apr-18
LH 965  ,1710,1710,OK ,08-Apr-18,21-Oct-18,D,......7,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,29-Jan-18
LH 965  ,1710,1710,OK ,09-Apr-18,09-Apr-18,D,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,02-Apr-18
LH 965  ,1710,1710,OK ,10-Apr-18,10-Apr-18,D,.2.....,320,159,1I ,1,J,SO,FRA,FRA,LH 964  ,0,02-Apr-18
LH 965  ,1710,1710,OK ,11-Apr-18,11-Apr-18,D,..3....,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-Apr-18
LH 965  ,1710,1710,OK ,12-Apr-18,14-Apr-18,D,...4.6.,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,02-Apr-18
LH 965  ,1710,1710,OK ,13-Apr-18,26-Oct-18,D,....5..,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-Apr-18
LH 965  ,1710,1710,OK ,16-Apr-18,16-Apr-18,D,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-Apr-18
LH 965  ,1710,1710,OK ,17-Apr-18,17-Apr-18,D,.2.....,319,131,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-Apr-18
LH 965  ,1710,1710,OK ,18-Apr-18,18-Apr-18,D,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-Apr-18
LH 965  ,1710,1710,OK ,19-Apr-18,21-Apr-18,D,...4.6.,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-Apr-18
LH 965  ,1710,1710,OK ,23-Apr-18,23-Apr-18,D,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,16-Apr-18
LH 965  ,1710,1710,OK ,24-Apr-18,24-Apr-18,D,.2.....,319,131,1I ,1,J,SO,FRA,FRA,LH 964  ,0,16-Apr-18
LH 965  ,1710,1710,OK ,25-Apr-18,25-Apr-18,D,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,16-Apr-18
LH 965  ,1710,1710,OK ,26-Apr-18,28-Apr-18,D,...4.6.,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,23-Apr-18
LH 965  ,1710,1710,OK ,30-Apr-18,30-Apr-18,D,1......,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,23-Apr-18
LH 965  ,1710,1710,OK ,01-May-18,01-May-18,D,.2.....,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,30-Apr-18
LH 965  ,1710,1710,OK ,02-May-18,02-May-18,D,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,23-Apr-18
LH 965  ,1710,1710,OK ,03-May-18,05-May-18,D,...4.6.,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,23-Apr-18
LH 965  ,1710,1710,OK ,07-May-18,22-Oct-18,D,1......,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,23-Apr-18
LH 965  ,1710,1710,OK ,08-May-18,08-May-18,D,.2.....,320,159,1I ,1,J,SO,FRA,FRA,LH 964  ,0,30-Apr-18
LH 965  ,1710,1710,OK ,09-May-18,09-May-18,D,..3....,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-May-18
LH 965  ,1710,1710,OK ,10-May-18,17-May-18,D,...4...,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,21-May-18
LH 965  ,1710,1710,OK ,12-May-18,27-Oct-18,D,.....6.,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,21-May-18
LH 965  ,1710,1710,OK ,15-May-18,15-May-18,D,.2.....,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-May-18
LH 965  ,1710,1710,OK ,16-May-18,16-May-18,D,..3....,32A,172,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-May-18
LH 965  ,1710,1710,OK ,22-May-18,23-Oct-18,D,.2.....,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-May-18
LH 965  ,1710,1710,OK ,23-May-18,24-Oct-18,D,..3....,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,09-May-18
LH 965  ,1710,1710,OK ,24-May-18,24-May-18,D,...4...,320,159,1I ,1,J,SO,FRA,FRA,LH 964  ,0,21-May-18
LH 965  ,1710,1710,OK ,31-May-18,25-Oct-18,D,...4...,321,195,1I ,1,J,SO,FRA,FRA,LH 964  ,0,21-May-18
EZE970 P,1300,1300,OK ,06-May-18,06-May-18,D,......7,ER4,0,1I ,1,P,SO,MRS,MRS,EZE9648 ,0,01-May-18
AP 980 P,655,655,OK ,29-Jun-18,29-Jun-18,A,....5..,734,0,1I ,1,P,SO,LDE,LDE,AP 4467 ,0,04-May-18
3V 986 M,2015,2015,OK ,28-Mar-18,28-Mar-18,A,..3....,73P,0,FRT,1,F,SO,OSL,OSL,        ,0,29-Mar-18
3V 986 M,2120,2120,OK ,28-Mar-18,28-Mar-18,D,..3....,73P,0,FRT,1,F,SO,LGG,LGG,        ,0,29-Mar-18
FR 1017 ,1415,1415,OK ,04-Jun-18,22-Oct-18,D,1......,73H,189,1I ,1,J,SO,BUD,BUD,FR 1018 ,0,05-Oct-17
FR 1017 ,1415,1415,OK ,26-Mar-18,28-May-18,D,1......,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,05-Oct-17
FR 1017 ,1355,1355,OK ,28-Mar-18,18-Apr-18,D,..3....,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,03-Apr-18
FR 1017 ,620,620,OK ,30-Mar-18,20-Apr-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,03-Apr-18
FR 1017 ,1345,1345,OK ,30-May-18,24-Oct-18,D,..3....,73H,189,1I ,1,J,SO,BUD,BUD,FR 6657 ,0,03-Apr-18
FR 1017 ,1345,1345,OK ,25-Apr-18,23-May-18,D,..3....,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,03-Apr-18
FR 1017 ,610,610,OK ,01-Jun-18,22-Jun-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,FR 6625 ,1,03-Apr-18
FR 1017 ,610,610,OK ,27-Apr-18,25-May-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,03-Apr-18
FR 1017 ,610,610,OK ,29-Jun-18,24-Aug-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,FR 6625 ,1,18-Apr-18
FR 1017 ,610,610,OK ,14-Sep-18,14-Sep-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,FR 4382 ,1,03-Apr-18
FR 1017 ,610,610,OK ,31-Aug-18,07-Sep-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,FR 6625 ,1,03-Apr-18
FR 1017 ,610,610,OK ,21-Sep-18,26-Oct-18,D,....5..,73H,189,1I ,1,J,SO,BUD,BUD,FR 6625 ,1,03-Apr-18
FR 1018 ,1350,1350,OK ,04-Jun-18,22-Oct-18,A,1......,73H,189,1I ,1,J,SO,BUD,BUD,FR 1017 ,0,05-Oct-17
FR 1018 ,1350,1350,OK ,26-Mar-18,28-May-18,A,1......,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,05-Oct-17
FR 1018 ,2010,2010,OK ,30-May-18,24-Oct-18,A,..3....,73H,189,1I ,1,J,SO,BUD,BUD,FR 6266 ,1,24-Nov-17
FR 1018 ,2010,2010,OK ,28-Mar-18,23-May-18,A,..3....,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,24-Nov-17
FR 1018 ,1235,1235,OK ,01-Jun-18,26-Oct-18,A,....5..,73H,189,1I ,1,J,SO,BUD,BUD,FR 7352 ,0,05-Oct-17
FR 1018 ,1235,1235,OK ,30-Mar-18,25-May-18,A,....5..,73H,189,1I ,1,J,SO,BUD,BUD,        ,0,05-Oct-17
FR 1047 ,1045,1045,OK ,04-Jun-18,22-Oct-18,A,1......,73H,189,1I ,1,J,SO,FKB,FKB,FR 1051 ,0,27-Nov-17
FR 1047 ,1045,1045,OK ,26-Mar-18,28-May-18,A,1......,73H,189,1I ,1,J,SO,FKB,FKB,        ,0,27-Nov-17
FR 1047 ,1810,1810,OK ,01-Jun-18,26-Oct-18,A,....5..,73H,189,1I ,1,J,SO,FKB,FKB,FR 8824 ,0,05-Oct-17
FR 1047 ,1810,1810,OK ,30-Mar-18,25-May-18,A,....5..,73H,189,1I ,1,J,SO,FKB,FKB,        ,0,05-Oct-17
FR 1048 ,615,615,OK ,17-Sep-18,17-Sep-18,D,1......,73H,189,1I ,1,J,SO,FKB,FKB,FR 1050 ,1,16-Jan-18
FR 1048 ,615,615,OK ,04-Jun-18,10-Sep-18,D,1......,73H,189,1I ,1,J,SO,FKB,FKB,FR 8422 ,1,16-Jan-18
FR 1048 ,615,615,OK ,26-Mar-18,28-May-18,D,1......,73H,189,1I ,1,J,SO,FKB,FKB,        ,0,16-Jan-18
FR 1048 ,615,615,OK ,24-Sep-18,22-Oct-18,D,1......,73H,189,1I ,1,J,SO,FKB,FKB,FR 8422 ,1,16-Jan-18
FR 1048 ,1340,1340,OK ,01-Jun-18,26-Oct-18,D,....5..,73H,189,1I ,1,J,SO,FKB,FKB,FR 6657 ,0,05-Oct-17
FR 1048 ,1340,1340,OK ,30-Mar-18,25-May-18,D,....5..,73H,189,1I ,1,J,SO,FKB,FKB,        ,0,05-Oct-17
FR 1049 ,1655,1655,OK ,03-Jun-18,21-Oct-18,D,......7,73H,189,1I ,1,J,SO,KTW,KTW,FR 1108 ,0,24-Nov-17
FR 1049 ,1655,1655,OK ,25-Mar-18,27-May-18,D,......7,73H,189,1I ,1,J,SO,KTW,KTW,        ,0,24-Nov-17
FR 1049 ,1715,1715,OK ,01-Jun-18,26-Oct-18,D,....5..,73H,189,1I ,1,J,SO,KTW,KTW,FR 2685 ,0,06-Feb-18
FR 1049 ,1715,1715,OK ,30-Mar-18,25-May-18,D,....5..,73H,189,1I ,1,J,SO,KTW,KTW,        ,0,06-Feb-18
FR 1050 ,2240,2240,OK ,16-Sep-18,16-Sep-18,A,......7,73H,189,1I ,1,J,SO,KTW,KTW,FR 1048 ,1,24-Nov-17
FR 1050 ,2240,2240,OK ,03-Jun-18,17-Jun-18,A,......7,73H,189,1I ,1,J,SO,KTW,KTW,FR 8882 ,1,24-Nov-17
FR 1050 ,2240,2240,OK ,25-Mar-18,27-May-18,A,......7,73H,189,1I ,1,J,SO,KTW,KTW,        ,0,24-Nov-17
FR 1050 ,2240,2240,OK ,24-Jun-18,09-Sep-18,A,......7,73H,189,1I ,1,J,SO,KTW,KTW,FR 8882 ,1,24-Nov-17
FR 1050 ,2240,2240,OK ,23-Sep-18,21-Oct-18,A,......7,73H,189,1I ,1,J,SO,KTW,KTW,FR 8882 ,1,24-Nov-17
FR 1050 ,2300,2300,OK ,01-Jun-18,26-Oct-18,A,....5..,73H,189,1I ,1,J,SO,KTW,KTW,FR 7844 ,1,06-Feb-18
FR 1050 ,2300,2300,OK ,30-Mar-18,25-May-18,A,....5..,73H,189,1I ,1,J,SO,KTW,KTW,        ,0,06-Feb-18
FR 1051 ,1110,1110,OK ,04-Jun-18,22-Oct-18,D,1......,73H,189,1I ,1,J,SO,NTE,NTE,FR 1047 ,0,27-Nov-17
FR 1051 ,1110,1110,OK ,26-Mar-18,28-May-18,D,1......,73H,189,1I ,1,J,SO,NTE,NTE,        ,0,27-Nov-17
FR 1051 ,1230,1230,OK ,01-Jun-18,26-Oct-18,D,....5..,73H,189,1I ,1,J,SO,NTE,NTE,FR 6267 ,0,16-Feb-18
FR 1051 ,1230,1230,OK ,30-Mar-18,25-May-18,D,....5..,73H,189,1I ,1,J,SO,NTE,NTE,        ,0,16-Feb-18
FR 1052 ,1515,1515,OK ,04-Jun-18,22-Oct-18,A,1......,73H,189,1I ,1,J,SO,NTE,NTE,FR 5579 ,0,27-Nov-17
FR 1052 ,1515,1515,OK ,26-Mar-18,28-May-18,A,1......,73H,189,1I ,1,J,SO,NTE,NTE,        ,0,27-Nov-17
FR 1052 ,1635,1635,OK ,01-Jun-18,26-Oct-18,A,....5..,73H,189,1I ,1,J,SO,NTE,NTE,FR 1068 ,0,16-Feb-18
FR 1052 ,1635,1635,OK ,30-Mar-18,25-May-18,A,....5..,73H,189,1I ,1,J,SO,NTE,NTE,        ,0,16-Feb-18
FR 1053 ,1810,1810,OK ,31-May-18,25-Oct-18,A,...4..7,73H,189,1I ,1,J,SO,PRG,PRG,FR 8824 ,0,05-Oct-17
FR 1053 ,1810,1810,OK ,25-Mar-18,27-May-18,A,...4..7,73H,189,1I ,1,J,SO,PRG,PRG,        ,0,05-Oct-17
FR 1053 ,1745,1745,OK ,29-May-18,27-Oct-18,A,.2...6.,73H,189,1I ,1,J,SO,PRG,PRG,FR 1059 ,0,05-Oct-17
FR 1053 ,1745,1745,OK ,27-Mar-18,26-May-18,A,.2...6.,73H,189,1I ,1,J,SO,PRG,PRG,        ,0,05-Oct-17
FR 1054 ,1325,1325,OK ,03-Jun-18,21-Oct-18,D,......7,73H,189,1I ,1,J,SO,PRG,PRG,FR 6267 ,0,05-Oct-17
FR 1054 ,1325,1325,OK ,31-May-18,25-Oct-18,D,...4...,73H,189,1I ,1,J,SO,PRG,PRG,FR 8883 ,0,05-Oct-17
FR 1054 ,1325,1325,OK ,29-Mar-18,24-May-18,D,...4...,73H,189,1I ,1,J,SO,PRG,PRG,        ,0,05-Oct-17
FR 1054 ,1325,1325,OK ,25-Mar-18,27-May-18,D,......7,73H,189,1I ,1,J,SO,PRG,PRG,        ,0,05-Oct-17
FR 1054 ,1300,1300,OK ,29-May-18,23-Oct-18,D,.2.....,73H,189,1I ,1,J,SO,PRG,PRG,FR 2885 ,0,05-Oct-17
FR 1054 ,1300,1300,OK ,02-Jun-18,27-Oct-18,D,.....6.,73H,189,1I ,1,J,SO,PRG,PRG,FR 6267 ,0,05-Oct-17
FR 1054 ,1300,1300,OK ,31-Mar-18,26-May-18,D,.....6.,73H,189,1I ,1,J,SO,PRG,PRG,        ,0,05-Oct-17
FR 1054 ,1300,1300,OK ,27-Mar-18,22-May-18,D,.2.....,73H,189,1I ,1,J,SO,PRG,PRG,        ,0,05-Oct-17
FR 1059 ,1810,1810,OK ,29-May-18,27-Oct-18,D,.2...6.,73H,189,1I ,1,J,SO,SZZ,SZZ,FR 1053 ,0,05-Oct-17
FR 1059 ,1810,1810,OK ,27-Mar-18,26-May-18,D,.2...6.,73H,189,1I ,1,J,SO,SZZ,SZZ,        ,0,05-Oct-17
FR 1060 ,2235,2235,OK ,27-Mar-18,28-Apr-18,A,.2...6.,73H,189,1I ,1,J,SO,SZZ,SZZ,        ,0,06-Apr-18
FR 1060 ,2225,2225,OK ,02-Jun-18,20-Oct-18,A,.....6.,73H,189,1I ,1,J,SO,SZZ,SZZ,FR 6266 ,1,06-Apr-18
FR 1060 ,2225,2225,OK ,29-May-18,12-Jun-18,A,.2.....,73H,189,1I ,1,J,SO,SZZ,SZZ,FR 8882 ,1,06-Apr-18
FR 1060 ,2225,2225,OK ,01-May-18,22-May-18,A,.2.....,73H,189,1I ,1,J,SO,SZZ,SZZ,        ,0,06-Apr-18
FR 1060 ,2225,2225,OK ,19-Jun-18,11-Sep-18,A,.2.....,73H,189,1I ,1,J,SO,SZZ,SZZ,FR 8882 ,1,06-Apr-18
FR 1060 ,2225,2225,OK ,18-Sep-18,23-Oct-18,A,.2.....,73H,189,1I ,1,J,SO,SZZ,SZZ,FR 8882 ,1,06-Apr-18
FR 1060 ,2225,2225,OK ,05-May-18,26-May-18,A,.....6.,73H,189,1I ,1,J,SO,SZZ,SZZ,        ,0,06-Apr-18
FR 1060 ,2225,2225,OK ,27-Oct-18,27-Oct-18,A,.....6.,73H,189,1I ,1,J,SO,SZZ,SZZ,        ,0,06-Apr-18
FR 1064 ,640,640,OK ,03-Jun-18,21-Oct-18,D,......7,73H,189,1I ,1,J,SO,TLS,TLS,FR 6622 ,1,28-Nov-17
FR 1064 ,640,640,OK ,25-Mar-18,27-May-18,D,......7,73H,189,1I ,1,J,SO,TLS,TLS,        ,0,28-Nov-17
FR 1064 ,635,635,OK ,30-May-18,24-Oct-18,D,..3....,73H,189,1I ,1,J,SO,TLS,TLS,FR 6606 ,1,27-Feb-18
FR 1064 ,635,635,OK ,28-Mar-18,23-May-18,D,..3....,73H,189,1I ,1,J,SO,TLS,TLS,        ,0,27-Feb-18
FR 1065 ,1155,1155,OK ,25-Mar-18,25-Mar-18,A,......7,73H,189,1I ,1,J,SO,TLS,TLS,        ,0,15-Mar-18
FR 1065 ,1150,1150,OK ,28-Mar-18,28-Mar-18,A,..3....,73H,189,1I ,1,J,SO,TLS,TLS,        ,0,15-Mar-18
FR 1065 ,1145,1135,OK ,03-Jun-18,21-Oct-18,A,......7,73H,189,1I ,1,J,SO,TLS,TLS,FR 2684 ,0,15-Mar-18
FR 1065 ,1145,1135,OK ,01-Apr-18,27-May-18,A,......7,73H,189,1I ,1,J,SO,TLS,TLS,        ,0,15-Mar-18
FR 1065 ,1130,1130,OK ,01-Aug-18,29-Aug-18,A,..3....,73H,189,1I ,1,J,SO,TLS,TLS,FR 5579 ,0,15-Mar-18
FR 1065 ,1130,1130,OK ,30-May-18,25-Jul-18,A,..3....,73H,189,1I ,1,J,SO,TLS,TLS,FR 6652 ,0,15-Mar-18
FR 1065 ,1130,1130,OK ,04-Apr-18,23-May-18,A,..3....,73H,189,1I ,1,J,SO,TLS,TLS,        ,0,15-Mar-18
FR 1065 ,1130,1130,OK ,05-Sep-18,24-Oct-18,A,..3....,73H,189,1I ,1,J,SO,TLS,TLS,FR 6652 ,0,15-Mar-18
FR 1068 ,1700,1700,OK ,04-Jun-18,22-Oct-18,D,1......,73H,189,1I ,1,J,SO,TSF,TSF,FR 7353 ,0,16-Jan-18
FR 1068 ,1700,1700,OK ,26-Mar-18,28-May-18,D,1......,73H,189,1I ,1,J,SO,TSF,TSF,        ,0,16-Jan-18
FR 1068 ,1650,1650,OK ,30-May-18,24-Oct-18,D,..3....,73H,189,1I ,1,J,SO,TSF,TSF,FR 7835 ,0,13-Dec-17
