SERVICE_x,OPERATOR_x,A/D_x,AC_x,SEAT_x,TY_x,O/D_x,TROUND_x,FLIGHT_DATE_x,DATETIME_x,LINK_x,SERVICE_y,OPERATOR_y,A/D_y,AC_y,SEAT_y,TY_y,O/D_y,TROUND_y,FLIGHT_DATE_y,DATETIME_y,ID,LINK_y
LM356,LM,A,SF3,33.0,J,LSI,LM 357  ,2018-04-04 00:00:00,2018-04-04 16:10:00,D822,LM777P,LM,D,SF3,0.0,P,INV,LM 392  ,2018-04-05 00:00:00,2018-04-05 01:45:00,D822,1.0
BA8706,BA,A,E90,98.0,J,LCY,BA 8709 ,2018-04-04 00:00:00,2018-04-04 16:20:00,D2594,BA8709,BA,D,E90,98.0,J,LCY,BA 8706 ,2018-04-04 00:00:00,2018-04-04 16:50:00,D2594,1.0
LM348,LM,A,SF3,34.0,J,SYY,LM 399  ,2018-04-04 00:00:00,2018-04-04 16:20:00,D781,LM769,LM,D,SF3,0.0,M,INV,LM 768  ,2018-04-05 00:00:00,2018-04-05 01:55:00,D781,1.0
EZY237,EZY,A,320,186.0,J,STN,EZY6975 ,2018-04-04 00:00:00,2018-04-04 16:20:00,D561,EZY430,EZY,D,320,186.0,J,BRS,EZY6996 ,2018-04-04 00:00:00,2018-04-04 18:00:00,D561,1.0
EZY809,EZY,A,320,186.0,J,LGW,EZY802  ,2018-04-04 00:00:00,2018-04-04 16:25:00,D230,EZY240,EZY,D,320,186.0,J,STN,EZY487  ,2018-04-04 00:00:00,2018-04-04 18:00:00,D230,1.0
LH964,LH,A,321,195.0,J,FRA,LH 965  ,2018-04-04 00:00:00,2018-04-04 16:25:00,D1104,LH965,LH,D,321,195.0,J,FRA,LH 964  ,2018-04-04 00:00:00,2018-04-04 17:10:00,D1104,1.0
EZY6956,EZY,A,319,156.0,J,CDG,EZY6957 ,2018-04-04 00:00:00,2018-04-04 16:35:00,D2248,EZY6913,EZY,D,319,156.0,J,MUC,EZY6992 ,2018-04-04 00:00:00,2018-04-04 17:05:00,D2248,1.0
FR2685,FR,A,73H,189.0,J,STN,FR 8888 ,2018-04-04 00:00:00,2018-04-04 16:50:00,D2514,FR7616,FR,D,73H,189.0,J,SDR,FR 7353 ,2018-04-04 00:00:00,2018-04-04 17:30:00,D2514,1.0
BA1452,BA,A,319,143.0,J,LHR,BA 1459 ,2018-04-04 00:00:00,2018-04-04 16:55:00,D1803,BA2937,BA,D,319,144.0,J,LGW,BA 2936 ,2018-04-05 00:00:00,2018-04-05 08:35:00,D1803,1.0
BE692,BE,A,DH4,78.0,J,BHD,BE 2109 ,2018-04-04 00:00:00,2018-04-04 16:55:00,D1669,BE2109,BE,D,DH4,78.0,J,LHR,BE 692  ,2018-04-04 00:00:00,2018-04-04 17:20:00,D1669,1.0
FR7353,FR,A,73H,189.0,J,CRL,FR 7616 ,2018-04-04 00:00:00,2018-04-04 17:05:00,D1728,FR2674,FR,D,73H,189.0,J,CPH,FR 7142 ,2018-04-04 00:00:00,2018-04-04 17:45:00,D1728,1.0
BE295,BE,A,DH4,78.0,J,MAN,BE 296  ,2018-04-04 00:00:00,2018-04-04 17:15:00,D324,BE296,BE,D,DH4,78.0,J,MAN,BE 295  ,2018-04-04 00:00:00,2018-04-04 17:40:00,D324,1.0
BE266,BE,A,DH4,78.0,J,EMA,BE 853  ,2018-04-04 00:00:00,2018-04-04 17:25:00,D1044,BE853,BE,D,DH4,78.0,J,BHX,BE 266  ,2018-04-04 00:00:00,2018-04-04 17:50:00,D1044,1.0
BE850,BE,A,DH4,78.0,J,BHX,BE 772  ,2018-04-04 00:00:00,2018-04-04 17:25:00,D791,BE772,BE,D,DH4,78.0,J,SOU,BE 850  ,2018-04-04 00:00:00,2018-04-04 18:00:00,D791,1.0
BA8712,BA,A,E90,98.0,J,LCY,BA 8717 ,2018-04-04 00:00:00,2018-04-04 17:30:00,D2624,BA8717,BA,D,E90,98.0,J,LCY,BA 8712 ,2018-04-04 00:00:00,2018-04-04 18:00:00,D2624,1.0
EZY6996,EZY,A,320,186.0,J,MAD,EZY430  ,2018-04-04 00:00:00,2018-04-04 17:30:00,D2308,EZY6925,EZY,D,320,180.0,J,AMS,EZY6926 ,2018-04-04 00:00:00,2018-04-04 18:40:00,D2308,1.0
EZY487,EZY,A,320,186.0,J,BFS,EZY240  ,2018-04-04 00:00:00,2018-04-04 17:30:00,D1759,EZY2686,EZY,D,320,186.0,J,MXP,EZY2685 ,2018-04-04 00:00:00,2018-04-04 19:15:00,D1759,1.0
BA1454,BA,A,319,143.0,J,LHR,BA 1463 ,2018-04-04 00:00:00,2018-04-04 17:45:00,D1404,BA1445,BA,D,319,143.0,J,LHR,BA 2940 ,2018-04-05 00:00:00,2018-04-05 12:55:00,D1404,1.0
BE771,BE,A,DH4,78.0,J,SOU,BE 267  ,2018-04-04 00:00:00,2018-04-04 17:55:00,D262,BE267,BE,D,DH4,78.0,J,EMA,BE 771  ,2018-04-04 00:00:00,2018-04-04 18:25:00,D262,1.0
BA2944,BA,A,319,144.0,J,LGW,BA 2945 ,2018-04-04 00:00:00,2018-04-04 17:55:00,D1813,BA2941,BA,D,319,144.0,J,LGW,BA 1442 ,2018-04-05 00:00:00,2018-04-05 13:20:00,D1813,1.0
LM307,LM,A,D38,31.0,J,NWI,LM 308  ,2018-04-04 00:00:00,2018-04-04 18:00:00,D359,LM308,LM,D,D38,31.0,J,NWI,LM 307  ,2018-04-04 00:00:00,2018-04-04 18:30:00,D359,1.0
EZY6926,EZY,A,320,180.0,J,AMS,EZY6925 ,2018-04-04 00:00:00,2018-04-04 18:10:00,D81,EZY20,EZY,D,320,186.0,J,LTN,EZY19   ,2018-04-04 00:00:00,2018-04-04 19:55:00,D81,1.0
BE4507,BE,A,E95,118.0,J,CWL,BE 4508 ,2018-04-04 00:00:00,2018-04-04 18:10:00,D2019,BE4508,BE,D,E95,118.0,J,CWL,BE 4507 ,2018-04-04 00:00:00,2018-04-04 18:40:00,D2019,1.0
EI3258,EI,A,AT7,72.0,J,DUB,EI 3259 ,2018-04-04 00:00:00,2018-04-04 18:20:00,D1893,EI3259,EI,D,AT7,72.0,J,DUB,EI 3258 ,2018-04-04 00:00:00,2018-04-04 18:50:00,D1893,1.0
BA8708,BA,A,E90,98.0,J,LCY,BA 8719 ,2018-04-04 00:00:00,2018-04-04 18:20:00,D2633,BA8719,BA,D,E90,98.0,J,LCY,BA 8708 ,2018-04-04 00:00:00,2018-04-04 18:55:00,D2633,1.0
FR5833,FR,A,73H,189.0,J,BGY,FR 5834 ,2018-04-04 00:00:00,2018-04-04 18:25:00,D2059,FR5834,FR,D,73H,189.0,J,BGY,FR 5833 ,2018-04-04 00:00:00,2018-04-04 18:50:00,D2059,1.0
VY7815,VY,A,320,180.0,J,BCN,VY 7816 ,2018-04-04 00:00:00,2018-04-04 18:25:00,D2524,VY7816,VY,D,320,180.0,J,BCN,VY 7815 ,2018-04-04 00:00:00,2018-04-04 19:05:00,D2524,1.0
BE1342,BE,A,DH4,78.0,J,LCY,BE 2101 ,2018-04-04 00:00:00,2018-04-04 18:30:00,D693,BE693,BE,D,DH4,78.0,J,BHD,BE 694  ,2018-04-04 00:00:00,2018-04-04 19:20:00,D693,1.0
BA1458,BA,A,320,168.0,J,LHR,BA 1465 ,2018-04-04 00:00:00,2018-04-04 18:45:00,D1486,BA1465,BA,D,320,168.0,J,LHR,BA 1458 ,2018-04-04 00:00:00,2018-04-04 19:35:00,D1486,1.0
EZY2685,EZY,A,320,186.0,J,MXP,EZY2686 ,2018-04-04 00:00:00,2018-04-04 18:45:00,D904,EZY814,EZY,D,320,186.0,J,LGW,EZY811  ,2018-04-04 00:00:00,2018-04-04 20:15:00,D904,1.0
BE694,BE,A,DH4,78.0,J,BHD,BE 693  ,2018-04-04 00:00:00,2018-04-04 18:55:00,D1059,BE855,BE,D,DH4,78.0,J,BHX,BE 2108 ,2018-04-04 00:00:00,2018-04-04 19:40:00,D1059,1.0
BE2108,BE,A,DH4,78.0,J,LHR,BE 855  ,2018-04-04 00:00:00,2018-04-04 19:00:00,D1615,BE2101,BE,D,DH4,78.0,J,LHR,BE 1342 ,2018-04-05 00:00:00,2018-04-05 05:20:00,D1615,1.0
BE852,BE,A,DH4,78.0,J,BHX,BE 1331 ,2018-04-04 00:00:00,2018-04-04 19:15:00,D1272,BE1331,BE,D,DH4,78.0,J,LCY,BE 852  ,2018-04-05 00:00:00,2018-04-05 05:30:00,D1272,1.0
LM358,LM,A,SF3,34.0,J,LSI,LM 353  ,2018-04-04 00:00:00,2018-04-04 19:15:00,D421,LM351,LM,D,SF3,33.0,J,LSI,LM 398  ,2018-04-05 00:00:00,2018-04-05 06:25:00,D421,1.0
BA8710,BA,A,E90,98.0,J,LCY,BA 8701 ,2018-04-04 00:00:00,2018-04-04 19:25:00,D2556,BA8701,BA,D,E90,98.0,J,LCY,BA 8710 ,2018-04-05 00:00:00,2018-04-05 05:30:00,D2556,1.0
EZY19,EZY,A,320,186.0,J,LTN,EZY20   ,2018-04-04 00:00:00,2018-04-04 19:30:00,D2396,EZY6961,EZY,D,320,186.0,J,PRG,EZY483  ,2018-04-05 00:00:00,2018-04-05 05:00:00,D2396,1.0
LS722,LS,A,73H,189.0,J,LCA,LS 815  ,2018-04-04 00:00:00,2018-04-04 19:45:00,D731,LS727,LS,D,73H,189.0,J,TFS,LS 798  ,2018-04-05 00:00:00,2018-04-05 07:30:00,D731,1.0
EZY811,EZY,A,320,186.0,J,LGW,EZY814  ,2018-04-04 00:00:00,2018-04-04 19:45:00,D846,EZY802,EZY,D,320,186.0,J,LGW,EZY809  ,2018-04-05 00:00:00,2018-04-05 05:05:00,D846,1.0
BE1344,BE,A,DH4,78.0,J,LCY,BE 290  ,2018-04-04 00:00:00,2018-04-04 19:45:00,D292,BE290,BE,D,DH4,78.0,J,MAN,BE 1344 ,2018-04-05 00:00:00,2018-04-05 05:40:00,D292,1.0
FR1018,FR,A,73H,189.0,J,BUD,FR 6266 ,2018-04-04 00:00:00,2018-04-04 20:10:00,D954,FR819,FR,D,73H,189.0,J,DUB,FR 818  ,2018-04-04 00:00:00,2018-04-04 21:10:00,D954,1.0
BA8714,BA,A,E90,98.0,J,LCY,BA 8711 ,2018-04-04 00:00:00,2018-04-04 20:10:00,D2602,BA8711,BA,D,E90,98.0,J,LCY,BA 8714 ,2018-04-05 00:00:00,2018-04-05 06:05:00,D2602,1.0
TOM1387,TOM,A,73H,189.0,C,LCA,TOM1442 ,2018-04-04 00:00:00,2018-04-04 20:20:00,D1381,TOM1442,TOM,D,73H,189.0,C,ACE,TOM1387 ,2018-04-05 00:00:00,2018-04-05 10:25:00,D1381,1.0
FR8887,FR,A,73H,189.0,J,STN,FR 7921 ,2018-04-04 00:00:00,2018-04-04 20:25:00,D2078,FR6266,FR,D,73H,189.0,J,BCN,FR 1018 ,2018-04-05 00:00:00,2018-04-05 05:30:00,D2078,1.0
BA1462,BA,A,319,143.0,J,LHR,BA 2931 ,2018-04-04 00:00:00,2018-04-04 20:30:00,D1826,BA2945,BA,D,319,144.0,J,LGW,BA 1454 ,2018-04-05 00:00:00,2018-04-05 18:25:00,D1826,1.0
KL1293,KL,A,73H,186.0,J,AMS,KL 1276 ,2018-04-04 00:00:00,2018-04-04 20:35:00,D1197,KL1276,KL,D,73H,186.0,J,AMS,KL 1293 ,2018-04-05 00:00:00,2018-04-05 05:00:00,D1197,1.0
BE297,BE,A,DH4,78.0,J,MAN,BE 760  ,2018-04-04 00:00:00,2018-04-04 20:45:00,D741,BE760,BE,D,DH4,78.0,J,SOU,BE 297  ,2018-04-05 00:00:00,2018-04-05 05:40:00,D741,1.0
FR818,FR,A,73H,189.0,J,DUB,FR 819  ,2018-04-04 00:00:00,2018-04-04 20:45:00,D2542,FR7921,FR,D,73H,189.0,J,GDN,FR 8887 ,2018-04-05 00:00:00,2018-04-05 05:45:00,D2542,1.0
SN2065,SN,A,319,141.0,J,BRU,SN 2066 ,2018-04-04 00:00:00,2018-04-04 20:55:00,D1604,SN2066,SN,D,319,141.0,J,BRU,SN 2065 ,2018-04-05 00:00:00,2018-04-05 04:55:00,D1604,1.0
EZY431,EZY,A,320,186.0,J,BRS,EZY6993 ,2018-04-04 00:00:00,2018-04-04 20:55:00,D2479,EZY6993,EZY,D,320,186.0,J,MAD,EZY431  ,2018-04-05 00:00:00,2018-04-05 05:05:00,D2479,1.0
BE854,BE,A,DH4,78.0,J,BHX,BE 841  ,2018-04-04 00:00:00,2018-04-04 20:55:00,D970,BE841,BE,D,DH4,78.0,J,BHX,BE 854  ,2018-04-05 00:00:00,2018-04-05 06:00:00,D970,1.0
LM775,LM,A,SF3,0.0,M,INV,LM 776 P,2018-04-04 00:00:00,2018-04-04 21:00:00,D482,LM391,LM,D,SF3,33.0,J,KOI,LM 390  ,2018-04-05 00:00:00,2018-04-05 08:20:00,D482,1.0
EZY6958,EZY,A,319,156.0,J,CDG,EZY6981 ,2018-04-04 00:00:00,2018-04-04 21:05:00,D2448,EZY6981,EZY,D,319,156.0,J,LIS,EZY6958 ,2018-04-05 00:00:00,2018-04-05 05:20:00,D2448,1.0
BE268,BE,A,DH4,78.0,J,EMA,BE 261  ,2018-04-04 00:00:00,2018-04-04 21:10:00,D652,BE681,BE,D,DH4,78.0,J,BHD,BE 2110 ,2018-04-05 00:00:00,2018-04-05 06:20:00,D652,1.0
EZY239,EZY,A,320,186.0,J,STN,EZY12   ,2018-04-04 00:00:00,2018-04-04 21:10:00,D42,EZY12,EZY,D,320,186.0,J,LTN,EZY239  ,2018-04-05 00:00:00,2018-04-05 05:25:00,D42,1.0
BA8718,BA,A,E90,98.0,J,LCY,BA 8705 ,2018-04-04 00:00:00,2018-04-04 21:10:00,D2575,BA8705,BA,D,E90,98.0,J,LCY,BA 8718 ,2018-04-05 00:00:00,2018-04-05 06:35:00,D2575,1.0
BA1460,BA,A,763,259.0,J,LHR,BA 1435 ,2018-04-04 00:00:00,2018-04-04 21:15:00,D1352,BA1435,BA,D,763,259.0,J,LHR,BA 1460 ,2018-04-05 00:00:00,2018-04-05 05:50:00,D1352,1.0
BA2946,BA,A,319,144.0,J,LGW,BA 1465 ,2018-04-04 00:00:00,2018-04-04 21:15:00,D1475,BA1463,BA,D,319,143.0,J,LHR,BA 2944 ,2018-04-05 00:00:00,2018-04-05 18:30:00,D1475,1.0
LS798,LS,A,73H,189.0,J,PFO,LS 727  ,2018-04-04 00:00:00,2018-04-04 21:20:00,D706,LS705,LS,D,73H,189.0,J,ACE,LS 716  ,2018-04-05 00:00:00,2018-04-05 08:00:00,D706,1.0
BE2110,BE,A,DH4,78.0,J,LHR,BE 681  ,2018-04-04 00:00:00,2018-04-04 21:25:00,D236,BE261,BE,D,DH4,78.0,J,EMA,BE 268  ,2018-04-05 00:00:00,2018-04-05 06:20:00,D236,1.0
LM768,LM,A,SF3,0.0,M,ABZ,LM 769  ,2018-04-04 00:00:00,2018-04-04 21:25:00,D394,LM341,LM,D,SF3,34.0,J,SYY,LM 352  ,2018-04-05 00:00:00,2018-04-05 08:40:00,D394,1.0
BE775,BE,A,DH4,78.0,J,SOU,BE 292  ,2018-04-04 00:00:00,2018-04-04 21:30:00,D983,BE843,BE,D,DH4,78.0,J,BHX,BE 680  ,2018-04-05 00:00:00,2018-04-05 07:40:00,D983,1.0
AF1886,AF,A,32A,174.0,J,CDG,AF 1887 ,2018-04-04 00:00:00,2018-04-04 21:35:00,D1584,AF1887,AF,D,32A,174.0,J,CDG,AF 1886 ,2018-04-05 00:00:00,2018-04-05 04:55:00,D1584,1.0
NPT11L,NPT,A,73Y,0.0,M,STN,NPT11  M,2018-04-04 00:00:00,2018-04-04 21:45:00,D28,NPT11M,NPT,D,73Y,0.0,M,STN,NPT11  L,2018-04-04 00:00:00,2018-04-04 22:35:00,D28,1.0
FR2675,FR,A,73H,189.0,J,CPH,FR 8421 ,2018-04-04 00:00:00,2018-04-04 21:50:00,D2547,FR8421,FR,D,73H,189.0,J,FUE,FR 2675 ,2018-04-05 00:00:00,2018-04-05 05:55:00,D2547,1.0
EZY6986,EZY,A,320,186.0,J,SOF,EZY6935 ,2018-04-04 00:00:00,2018-04-04 21:55:00,D2323,EZY6935,EZY,D,320,186.0,J,VIE,EZY6986 ,2018-04-05 00:00:00,2018-04-05 05:40:00,D2323,1.0
EZY6914,EZY,A,319,156.0,J,MUC,EZY232  ,2018-04-04 00:00:00,2018-04-04 22:10:00,D187,EZY232,EZY,D,319,156.0,J,STN,EZY6914 ,2018-04-05 00:00:00,2018-04-05 06:00:00,D187,1.0
EZY6976,EZY,A,320,186.0,J,BIO,EZY482  ,2018-04-04 00:00:00,2018-04-04 22:10:00,D589,EZY482,EZY,D,320,186.0,J,BFS,EZY6976 ,2018-04-05 00:00:00,2018-04-05 06:10:00,D589,1.0
FR1069,FR,A,73H,189.0,J,TSF,FR 8882 ,2018-04-04 00:00:00,2018-04-04 22:35:00,D2651,FR8882,FR,D,73H,189.0,J,STN,FR 1069 ,2018-04-05 00:00:00,2018-04-05 06:00:00,D2651,1.0
FR7617,FR,A,73H,189.0,J,SDR,FR 6695 ,2018-04-04 00:00:00,2018-04-04 22:40:00,D1170,FR1078,FR,D,73H,189.0,J,HAM,FR 1077 ,2018-04-05 00:00:00,2018-04-05 06:30:00,D1170,1.0
FR6622,FR,A,73H,189.0,J,TFS,FR 6656 ,2018-04-04 00:00:00,2018-04-04 22:45:00,D2190,FR6695,FR,D,73H,189.0,J,MLA,FR 7617 ,2018-04-05 00:00:00,2018-04-05 06:30:00,D2190,1.0
FR5578,FR,A,73H,189.0,J,ALC,FR 4524 ,2018-04-04 00:00:00,2018-04-04 22:55:00,D2168,FR6656,FR,D,73H,189.0,J,PMI,FR 6622 ,2018-04-05 00:00:00,2018-04-05 06:35:00,D2168,1.0
FR6653,FR,A,73H,189.0,J,AGP,FR 1071 ,2018-04-04 00:00:00,2018-04-04 22:55:00,D2027,FR4524,FR,D,73H,189.0,J,WMI,FR 5578 ,2018-04-05 00:00:00,2018-04-05 06:40:00,D2027,1.0
EZY6946,EZY,A,320,186.0,J,PFO,EZY6905 ,2018-04-04 00:00:00,2018-04-04 23:45:00,D1767,EZY2686,EZY,D,320,186.0,J,MXP,EZY2685 ,2018-04-05 00:00:00,2018-04-05 08:30:00,D1767,1.0
NPT9H,NPT,A,73P,0.0,M,STN,NPT9   G,2018-04-05 00:00:00,2018-04-05 00:05:00,D11,NPT9G,NPT,D,73P,0.0,M,STN,NPT9   H,2018-04-05 00:00:00,2018-04-05 20:00:00,D11,1.0
EZY6950,EZY,A,320,186.0,J,TFS,        ,2018-04-05 00:00:00,2018-04-05 00:30:00,D2434,EZY6977,EZY,D,320,186.0,J,SXF,EZY481  ,2018-04-05 00:00:00,2018-04-05 08:45:00,D2434,1.0
NPT12B,NPT,A,73Y,0.0,M,EMA,NPT10  J,2018-04-05 00:00:00,2018-04-05 00:30:00,D19,NPT10J,NPT,D,73Y,0.0,M,STN,NPT12  B,2018-04-05 00:00:00,2018-04-05 21:25:00,D19,1.0
LM777,LM,A,SF3,0.0,M,BFS,        ,2018-04-05 00:00:00,2018-04-05 00:45:00,D425,LM353,LM,D,SF3,33.0,J,LSI,LM 358  ,2018-04-05 00:00:00,2018-04-05 08:45:00,D425,1.0
NPT10K,NPT,A,73Y,0.0,M,STN,NPT12  A,2018-04-05 00:00:00,2018-04-05 01:10:00,D49,NPT12A,NPT,D,73Y,0.0,M,EMA,NPT10  K,2018-04-05 00:00:00,2018-04-05 21:45:00,D49,1.0
NPT4N,NPT,A,73P,0.0,M,EMA,NPT4   S,2018-04-05 00:00:00,2018-04-05 01:20:00,D1,NPT4S,NPT,D,73P,0.0,M,EMA,NPT4   N,2018-04-05 00:00:00,2018-04-05 22:30:00,D1,1.0
3V25N,3V,A,73P,0.0,F,LGG,3V 26  H,2018-04-05 00:00:00,2018-04-05 04:35:00,D95,3V26H,3V,D,73P,0.0,F,LGG,3V 25  N,2018-04-05 00:00:00,2018-04-05 19:45:00,D95,1.0
BCS2134,BCS,A,75C,0.0,H,EMA,BCS2135 ,2018-04-05 00:00:00,2018-04-05 04:40:00,D1673,BCS2135,BCS,D,75C,0.0,H,EMA,BCS2134 ,2018-04-05 00:00:00,2018-04-05 19:30:00,D1673,1.0
SRR6566,SRR,A,76Y,0.0,F,CGN,SRR6565 ,2018-04-05 00:00:00,2018-04-05 05:15:00,D2095,SRR6565,SRR,D,76Y,0.0,F,CGN,SRR6566 ,2018-04-05 00:00:00,2018-04-05 19:25:00,D2095,1.0
FR1077,FR,A,73H,189.0,J,HAM,FR 1078 ,2018-04-05 00:00:00,2018-04-05 06:05:00,D890,FR813,FR,D,73H,189.0,J,DUB,FR 812  ,2018-04-05 00:00:00,2018-04-05 07:00:00,D890,1.0
AA278,AA,A,75W,176.0,J,JFK,AA 279  ,2018-04-05 00:00:00,2018-04-05 06:10:00,D284,AA279,AA,D,75W,176.0,J,JFK,AA 278  ,2018-04-05 00:00:00,2018-04-05 09:10:00,D284,1.0
EY27,EY,A,332,262.0,J,AUH,EY 28   ,2018-04-05 00:00:00,2018-04-05 06:20:00,D106,EY28,EY,D,332,262.0,J,AUH,EY 27   ,2018-04-05 00:00:00,2018-04-05 08:05:00,D106,1.0
FR812,FR,A,73H,189.0,J,DUB,FR 813  ,2018-04-05 00:00:00,2018-04-05 06:35:00,D2687,FR9304,FR,D,73H,189.0,J,GRO,FR 9303 ,2018-04-05 00:00:00,2018-04-05 07:55:00,D2687,1.0
UA36,UA,A,75W,169.0,J,EWR,UA 39   ,2018-04-05 00:00:00,2018-04-05 06:45:00,D133,UA39,UA,D,75W,169.0,J,EWR,UA 36   ,2018-04-05 00:00:00,2018-04-05 08:15:00,D133,1.0
EI3250,EI,A,AT7,72.0,J,DUB,EI 3251 ,2018-04-05 00:00:00,2018-04-05 06:55:00,D1834,EI3251,EI,D,AT7,72.0,J,DUB,EI 3250 ,2018-04-05 00:00:00,2018-04-05 07:20:00,D1834,1.0
AF1686,AF,A,319,143.0,J,CDG,AF 1687 ,2018-04-05 00:00:00,2018-04-05 07:00:00,D1551,AF1687,AF,D,319,143.0,J,CDG,AF 1686 ,2018-04-05 00:00:00,2018-04-05 07:45:00,D1551,1.0
BE680,BE,A,DH4,78.0,J,BHD,BE 843  ,2018-04-05 00:00:00,2018-04-05 07:10:00,D1631,BE2103,BE,D,DH4,78.0,J,LHR,BE 840  ,2018-04-05 00:00:00,2018-04-05 07:55:00,D1631,1.0
BE4501,BE,A,E95,118.0,J,CWL,BE 4502 ,2018-04-05 00:00:00,2018-04-05 07:10:00,D1996,BE4502,BE,D,E95,118.0,J,CWL,BE 4501 ,2018-04-05 00:00:00,2018-04-05 07:40:00,D1996,1.0
LM301,LM,A,D38,31.0,J,NWI,LM 302  ,2018-04-05 00:00:00,2018-04-05 07:15:00,D336,LM302,LM,D,D38,31.0,J,NWI,LM 301  ,2018-04-05 00:00:00,2018-04-05 07:45:00,D336,1.0
BA8700,BA,A,E90,98.0,J,LCY,BA 8703 ,2018-04-05 00:00:00,2018-04-05 07:15:00,D2564,BA8703,BA,D,E90,98.0,J,LCY,BA 8700 ,2018-04-05 00:00:00,2018-04-05 07:45:00,D2564,1.0
EZS6917,EZS,A,320,186.0,J,BSL,EZS6918 ,2018-04-05 00:00:00,2018-04-05 07:15:00,D2267,EZS6918,EZS,D,320,186.0,J,BSL,EZS6917 ,2018-04-05 00:00:00,2018-04-05 07:40:00,D2267,1.0
BE840,BE,A,DH4,78.0,J,BHX,BE 2103 ,2018-04-05 00:00:00,2018-04-05 07:15:00,D256,BE263,BE,D,DH4,78.0,J,EMA,BE 291  ,2018-04-05 00:00:00,2018-04-05 08:45:00,D256,1.0
EI3806,EI,A,AT7,70.0,J,ORK,EI 3675 ,2018-04-05 00:00:00,2018-04-05 07:20:00,D1953,EI3675,EI,D,AT7,70.0,J,SNN,EI 3806 ,2018-04-05 00:00:00,2018-04-05 07:50:00,D1953,1.0
KL1277,KL,A,73H,186.0,J,AMS,KL 1278 ,2018-04-05 00:00:00,2018-04-05 07:25:00,D1214,KL1278,KL,D,73H,186.0,J,AMS,KL 1277 ,2018-04-05 00:00:00,2018-04-05 08:10:00,D1214,1.0
FR9303,FR,A,73H,189.0,J,GRO,FR 9304 ,2018-04-05 00:00:00,2018-04-05 07:30:00,D2664,FR8884,FR,D,73H,189.0,J,STN,FR 8881 ,2018-04-05 00:00:00,2018-04-05 09:40:00,D2664,1.0
AY1371,AY,A,319,138.0,J,HEL,AY 1372 ,2018-04-05 00:00:00,2018-04-05 07:50:00,D1338,AY1372,AY,D,319,138.0,J,HEL,AY 1371 ,2018-04-05 00:00:00,2018-04-05 08:30:00,D1338,1.0
LM390,LM,A,SF3,33.0,J,KOI,LM 391  ,2018-04-05 00:00:00,2018-04-05 07:50:00,D381,LM335,LM,D,SF3,34.0,J,WIC,LM 350  ,2018-04-05 00:00:00,2018-04-05 10:30:00,D381,1.0
BA2936,BA,A,319,144.0,J,LGW,BA 2937 ,2018-04-05 00:00:00,2018-04-05 07:50:00,D1488,BA1465,BA,D,319,143.0,J,LHR,BA 1458 ,2018-04-05 00:00:00,2018-04-05 19:45:00,D1488,1.0
D81601,D8,A,7M8,189.0,J,SWF,D8 1640 ,2018-04-05 00:00:00,2018-04-05 07:55:00,D1536,D81640,D8,D,7M8,189.0,J,OSL,D8 1601 ,2018-04-05 00:00:00,2018-04-05 10:25:00,D1536,1.0
EZY2685,EZY,A,320,186.0,J,MXP,EZY2686 ,2018-04-05 00:00:00,2018-04-05 08:00:00,D2284,EZY6921,EZY,D,320,186.0,J,AMS,EZY11   ,2018-04-05 00:00:00,2018-04-05 09:05:00,D2284,1.0
EI3550,EI,A,AT7,72.0,J,DUB,EI 3551 ,2018-04-05 00:00:00,2018-04-05 08:00:00,D1929,EI3551,EI,D,AT7,72.0,J,DUB,EI 3550 ,2018-04-05 00:00:00,2018-04-05 08:30:00,D1929,1.0
D8240,D8,A,73H,186.0,J,ARN,D8 241  ,2018-04-05 00:00:00,2018-04-05 08:00:00,D232,D8241,D8,D,73H,186.0,J,ARN,D8 240  ,2018-04-05 00:00:00,2018-04-05 08:30:00,D232,1.0
LM352,LM,A,SF3,34.0,J,LSI,LM 341  ,2018-04-05 00:00:00,2018-04-05 08:05:00,D443,LM355,LM,D,SF3,33.0,J,LSI,LM 354  ,2018-04-05 00:00:00,2018-04-05 12:45:00,D443,1.0
EZY481,EZY,A,320,186.0,J,BFS,EZY6977 ,2018-04-05 00:00:00,2018-04-05 08:15:00,D2347,EZY6941,EZY,D,320,186.0,J,KEF,EZY803  ,2018-04-05 00:00:00,2018-04-05 09:25:00,D2347,1.0
BA1434,BA,A,320,168.0,J,LHR,BA 1441 ,2018-04-05 00:00:00,2018-04-05 08:15:00,D1377,BA1441,BA,D,320,168.0,J,LHR,BA 1434 ,2018-04-05 00:00:00,2018-04-05 09:00:00,D1377,1.0
BE291,BE,A,DH4,78.0,J,MAN,BE 263  ,2018-04-05 00:00:00,2018-04-05 08:25:00,D299,BE292,BE,D,DH4,78.0,J,MAN,BE 775  ,2018-04-05 00:00:00,2018-04-05 09:00:00,D299,1.0
EZY11,EZY,A,320,186.0,J,LTN,EZY6921 ,2018-04-05 00:00:00,2018-04-05 08:40:00,D2227,EZY6905,EZY,D,320,186.0,J,GVA,EZY6946 ,2018-04-05 00:00:00,2018-04-05 09:45:00,D2227,1.0
EZY803,EZY,A,320,186.0,J,LGW,EZY6941 ,2018-04-05 00:00:00,2018-04-05 08:45:00,D2483,EZY6995,EZY,D,320,186.0,J,MAD,EZY233  ,2018-04-05 00:00:00,2018-04-05 11:00:00,D2483,1.0
